ID;Edad;Tipo_Trabajo;Estado_Civil;Educacion;mora;Vivienda;Consumo;Contacto;Mes;Dia;Campana;Dias_Ultima_Camp;No_Contactos;Resultado_Anterior;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;prediccion
25665;39;empleado;casado;preescolar;no;no;no;celular;may;thu;1;999;0;sin contacto;-1.8;92893.0;-46.2;1327.0;5099.1;0
25668;44;empleado;casado;preescolar;unknown;si;si;celular;may;thu;5;999;0;sin contacto;-1.8;92893.0;-46.2;1327.0;5099.1;0
25673;41;tecnico;casado;pregrado;no;si;si;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25679;30;empleado;casado;preescolar;unknown;no;no;telefono fijo;may;fri;3;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25685;38;administrador negocio;single;unknown;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25688;31;administrador negocio;single;pregrado;unknown;si;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25690;48;administrador negocio;casado;bachillerato incompleto;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25694;44;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25695;44;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25701;35;administrador negocio;casado;bachillerato;no;si;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25702;25;administrador negocio;single;bachillerato;no;si;si;celular;may;fri;6;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25703;33;servicios;casado;bachillerato;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25705;39;empleado;casado;primaria;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25707;38;empleado;single;primaria;unknown;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25709;39;empleado;casado;primaria;no;si;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25710;41;administrador negocio;single;bachillerato;no;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25711;38;empleado;single;bachillerato incompleto;unknown;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25712;56;Vive de los arriendos;divorced;pregrado;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25728;31;administrador negocio;casado;bachillerato;no;si;no;celular;may;fri;5;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25730;36;servicios;single;bachillerato;no;no;no;celular;may;fri;5;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25731;43;desempleado;casado;bachillerato incompleto;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25733;31;administrador negocio;single;pregrado;unknown;si;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25736;33;empleado;casado;bachillerato;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25742;35;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25743;39;Vive de los arriendos;casado;pregrado;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25747;37;empleado;casado;bachillerato;no;si;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25749;32;ama de casa;casado;preescolar;no;si;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25751;36;empleado;casado;bachillerato;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25753;37;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25755;35;empleado;casado;bachillerato;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25756;33;servicios;single;bachillerato;no;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25758;31;servicios;single;bachillerato;unknown;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25759;37;vendedor ambulante;casado;pregrado;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25765;42;Vive de los arriendos;divorced;bachillerato;no;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25767;49;empleado;single;unknown;unknown;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25775;29;tecnico;divorced;Estudiante Universitario;unknown;si;no;celular;may;fri;5;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25776;25;administrador negocio;single;bachillerato;no;si;si;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25777;39;servicios;casado;bachillerato;unknown;si;si;celular;may;fri;6;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25791;55;emprendedor;divorced;pregrado;unknown;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25792;25;empleado;single;bachillerato incompleto;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25796;53;administrador negocio;casado;bachillerato;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25798;49;empleado;casado;preescolar;no;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25800;35;empleado;casado;primaria;unknown;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25801;44;Vive de los arriendos;divorced;pregrado;no;unknown;unknown;celular;may;fri;5;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25807;33;Vive de los arriendos;casado;pregrado;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25809;45;tecnico;single;pregrado;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25811;36;empleado;casado;bachillerato incompleto;no;no;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25812;56;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25815;32;tecnico;casado;bachillerato;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25817;42;servicios;casado;bachillerato;no;si;no;telefono fijo;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25819;41;administrador negocio;casado;pregrado;unknown;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25822;33;administrador negocio;single;bachillerato;no;no;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25824;35;empleado;casado;primaria;unknown;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25826;47;empleado;soltero;preescolar;no;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25827;28;estudiante;single;pregrado;no;si;si;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25831;38;empleado;casado;bachillerato incompleto;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25834;57;servicios;divorced;unknown;no;no;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25840;35;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;2;11;1;satisfactorio;-1.8;92893.0;-46.2;1313.0;5099.1;1
25843;47;empleado;casado;bachillerato;no;si;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25845;34;tecnico;casado;pregrado;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25850;35;vendedor ambulante;single;pregrado;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25851;40;Vive de los arriendos;single;pregrado;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25860;35;servicios;casado;bachillerato;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25874;35;administrador negocio;casado;pregrado;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25879;43;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25882;34;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25884;49;empleado;casado;preescolar;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25886;39;empleado;casado;bachillerato;no;si;no;telefono fijo;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25893;24;servicios;single;bachillerato;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25895;37;administrador negocio;casado;pregrado;no;si;si;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25897;34;administrador negocio;casado;bachillerato;unknown;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25901;57;Vive de los arriendos;casado;bachillerato;no;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25906;44;Vive de los arriendos;casado;pregrado;no;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25919;46;tecnico;casado;Estudiante Universitario;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25923;33;administrador negocio;casado;pregrado;no;no;no;celular;may;fri;6;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25926;47;servicios;casado;bachillerato;no;no;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25929;30;vendedor ambulante;casado;bachillerato incompleto;unknown;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25930;40;servicios;casado;preescolar;unknown;si;no;celular;may;fri;1;999;2;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25932;34;vendedor ambulante;single;Estudiante Universitario;no;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25933;37;servicios;single;Estudiante Universitario;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25935;25;administrador negocio;single;bachillerato;no;si;no;celular;may;fri;6;999;2;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25936;34;tecnico;casado;Estudiante Universitario;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25937;21;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25939;51;Vive de los arriendos;casado;pregrado;no;no;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25942;39;empleado;casado;bachillerato incompleto;unknown;no;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25944;35;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;6;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25946;33;empleado;casado;bachillerato incompleto;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25947;35;Vive de los arriendos;single;bachillerato;no;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25949;54;administrador negocio;divorced;Estudiante Universitario;no;si;no;telefono fijo;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25950;41;servicios;single;bachillerato;unknown;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25957;55;Vive de los arriendos;casado;preescolar;no;no;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25958;34;administrador negocio;casado;pregrado;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25961;31;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25963;29;empleado;soltero;preescolar;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25965;29;empleado;single;bachillerato incompleto;unknown;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25966;25;empleado;single;bachillerato incompleto;no;si;si;celular;may;fri;6;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25967;32;Vive de los arriendos;casado;pregrado;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;1
25969;32;tecnico;casado;bachillerato;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25971;32;empleado;casado;preescolar;no;si;no;telefono fijo;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25973;41;administrador negocio;casado;pregrado;unknown;si;no;telefono fijo;may;fri;3;999;2;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25974;32;empleado;single;primaria;no;si;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25976;35;tecnico;casado;bachillerato;unknown;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25980;37;empleado;casado;bachillerato;unknown;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25981;42;empleado;casado;preescolar;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25982;49;empleado;single;unknown;unknown;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25983;38;administrador negocio;casado;bachillerato;no;si;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25984;38;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25987;38;empleado;single;bachillerato;no;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25988;29;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25989;33;administrador negocio;casado;bachillerato incompleto;no;si;no;telefono fijo;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25990;27;servicios;single;bachillerato;no;si;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25991;46;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
25992;37;administrador negocio;casado;bachillerato;unknown;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
25998;37;administrador negocio;casado;pregrado;no;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26008;47;servicios;casado;bachillerato;no;no;si;celular;may;fri;2;999;2;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26014;27;tecnico;casado;Estudiante Universitario;no;no;si;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26016;29;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;3;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26018;43;empleado;casado;primaria;no;si;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26022;28;administrador negocio;casado;bachillerato;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26023;42;Vive de los arriendos;divorced;bachillerato;no;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26025;37;empleado;casado;preescolar;no;si;si;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26028;35;emprendedor;casado;pregrado;no;si;si;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26030;57;servicios;divorced;unknown;no;no;no;celular;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26032;25;administrador negocio;single;bachillerato;no;no;no;celular;may;fri;3;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26038;34;Vive de los arriendos;casado;pregrado;no;si;no;telefono fijo;may;fri;3;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26039;32;servicios;single;bachillerato;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26040;54;tecnico;casado;pregrado;unknown;si;no;telefono fijo;may;fri;4;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26042;30;empleado;casado;bachillerato incompleto;no;si;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26043;28;servicios;casado;bachillerato;no;no;no;celular;may;fri;2;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26044;50;empleado;casado;preescolar;no;si;no;telefono fijo;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26047;44;servicios;casado;bachillerato;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26048;32;empleado;casado;bachillerato incompleto;unknown;si;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26050;29;empleado;soltero;preescolar;unknown;si;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26051;30;administrador negocio;casado;pregrado;no;no;no;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26054;30;tecnico;casado;Estudiante Universitario;no;si;no;celular;may;fri;4;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26055;43;empleado;casado;bachillerato incompleto;unknown;si;no;celular;may;fri;3;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26059;35;administrador negocio;single;bachillerato;no;no;no;celular;may;fri;5;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26060;34;administrador negocio;casado;bachillerato incompleto;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26063;36;servicios;casado;bachillerato;unknown;si;si;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26070;34;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26071;38;empleado;casado;Estudiante Universitario;no;si;no;telefono fijo;may;fri;3;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26072;52;administrador negocio;casado;bachillerato;no;si;si;celular;may;fri;2;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26073;34;empleado;casado;bachillerato incompleto;no;no;no;celular;may;fri;1;999;1;fallido;-1.8;92893.0;-46.2;1313.0;5099.1;0
26074;28;desempleado;casado;bachillerato incompleto;no;si;no;celular;may;fri;1;999;0;sin contacto;-1.8;92893.0;-46.2;1313.0;5099.1;0
26076;34;tecnico;casado;bachillerato incompleto;no;si;si;celular;may;mon;4;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26082;44;tecnico;casado;Estudiante Universitario;no;no;no;celular;may;mon;6;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26085;54;Vive de los arriendos;casado;bachillerato;unknown;no;no;celular;may;mon;5;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26098;30;empleado;casado;bachillerato incompleto;unknown;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26101;39;empleado;casado;preescolar;unknown;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26103;44;administrador negocio;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;2;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26105;31;servicios;single;bachillerato;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26106;25;empleado;single;bachillerato;unknown;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26107;35;empleado;casado;primaria;no;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26112;33;administrador negocio;single;pregrado;no;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26115;33;empleado;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26116;37;administrador negocio;casado;bachillerato;unknown;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26117;27;empleado;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26119;35;tecnico;casado;pregrado;no;si;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26123;29;administrador negocio;divorced;bachillerato incompleto;no;no;no;celular;may;mon;3;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26126;27;administrador negocio;single;bachillerato;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26131;26;administrador negocio;single;pregrado;no;no;no;celular;may;mon;4;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26135;32;empleado;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26137;30;empleado;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26138;40;empleado;casado;preescolar;no;no;no;celular;may;mon;2;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26139;27;emprendedor;casado;pregrado;no;no;si;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26140;30;servicios;single;bachillerato;no;si;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26141;23;empleado;single;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26156;41;empleado;casado;primaria;unknown;si;no;celular;may;mon;8;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26158;38;administrador negocio;divorced;bachillerato;no;si;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26164;31;administrador negocio;casado;bachillerato;no;si;si;celular;may;mon;5;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26165;36;empleado;casado;primaria;no;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26171;40;empleado;casado;preescolar;no;no;no;celular;may;mon;7;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26173;36;empleado;divorced;bachillerato incompleto;no;si;no;celular;may;mon;1;12;1;satisfactorio;-1.8;92893.0;-46.2;1299.0;5099.1;1
26183;39;empleado;single;bachillerato incompleto;no;si;si;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26184;35;empleado;casado;preescolar;no;si;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26190;31;administrador negocio;divorced;bachillerato;no;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26191;48;empleado;casado;bachillerato incompleto;unknown;no;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26194;42;empleado;casado;primaria;unknown;no;no;celular;may;mon;6;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26202;42;Vive de los arriendos;casado;pregrado;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26203;30;empleado;casado;bachillerato incompleto;no;no;si;celular;may;mon;6;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26206;32;tecnico;single;bachillerato;no;no;no;telefono fijo;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26208;51;emprendedor;casado;Estudiante Universitario;unknown;no;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26209;57;tecnico;casado;pregrado;no;no;no;celular;may;mon;6;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26212;47;empleado;casado;preescolar;unknown;si;no;celular;may;mon;1;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26213;30;empleado;casado;bachillerato incompleto;no;si;si;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26217;29;empleado;casado;bachillerato incompleto;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
26218;31;administrador negocio;casado;pregrado;no;si;no;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;1
26221;36;servicios;casado;primaria;unknown;si;no;celular;may;mon;6;999;1;fallido;-1.8;92893.0;-46.2;1299.0;5099.1;0
26225;30;servicios;single;bachillerato;no;si;si;celular;may;mon;1;999;0;sin contacto;-1.8;92893.0;-46.2;1299.0;5099.1;0
